filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,chroma_cqt_mean,chroma_cqt_var,genre_label,file_path
blues.00032,661500,0.27626824,0.097394675,0.101156905,0.0039353627,1309.6646971460593,756704.2965103238,1883.062611501245,284392.7484946874,2765.658276442773,4690041.849954003,0.03939318583107585,0.003160470486239146,-2.1044946e-06,0.0128449295,1.1902598e-06,0.0004450796,143.5546875,-288.8077,5313.419,105.89604,830.0834,18.777039,434.1107,23.710392,341.7813,5.711881,380.58533,25.549088,164.51231,-13.47376,228.24864,12.428973,125.7541,-11.942033,195.75436,1.5714257,132.40996,-15.635912,126.260956,-6.6506157,81.47689,-11.713253,102.09924,-2.9383886,105.30123,-7.3725805,82.10545,-15.697483,54.529987,-10.9741535,61.243996,-10.8895445,45.00466,-18.505476,55.91434,-19.103352,75.39776,0.24973083,0.08826433,blues,genres_original/blues/blues.00032.wav
blues.00033,661500,0.26082012,0.09485688,0.13312429,0.0022508863,1430.5981944868504,701367.8825172221,2075.6524158312614,275370.8726093391,3246.7553673144835,5571118.867750748,0.04196988982681889,0.0014401763411364605,3.869073e-06,0.016951514,-2.1856576e-06,0.0009943659,151.99908088235293,-239.03807,3226.9639,108.65722,821.0204,34.15189,279.34457,30.23917,301.7252,-0.47574344,236.93358,27.292637,140.60176,-21.379398,286.85977,14.150509,139.08746,-24.510178,117.491295,-1.8840464,179.24117,-28.050291,127.14598,-11.25665,87.69684,-16.47693,90.46302,-7.637185,79.016716,-12.799122,63.395386,-15.357241,82.00409,-13.729804,141.13153,-7.3977785,68.78946,-10.089319,70.45002,-13.291538,87.91073,0.27210322,0.078857936,blues,genres_original/blues/blues.00033.wav
blues.00034,661500,0.2621187,0.099052,0.13591798,0.0032276667,1536.7310778930728,341154.45505447,2157.0586117243593,161035.52948872585,3600.91989239672,3714513.048879179,0.04570040392801858,0.0006915647326379664,-8.092069e-07,0.016849494,-1.3474162e-06,0.0017540592,184.5703125,-217.23868,3598.8252,105.792366,534.31055,15.617071,358.48257,25.256382,219.50215,-1.4402742,216.11087,30.18982,117.58458,-17.71522,223.7632,17.318172,126.61124,-27.209522,112.305305,4.339167,177.40923,-20.059492,115.37899,-10.695945,70.951004,-14.220667,105.017136,-5.1562176,83.05247,-3.473266,101.24438,-6.189413,66.56049,-15.326928,116.12093,-6.845921,93.47793,-9.82767,90.83836,-13.943093,92.89319,0.32920775,0.08216093,blues,genres_original/blues/blues.00034.wav
blues.00035,661500,0.28824988,0.09656212,0.17330876,0.0033393702,1507.1047288496127,414238.3915884825,2096.7176284693273,247054.3083578841,3405.4127412683824,4185025.596181414,0.045430186363196595,0.0005743032686207303,1.3354911e-06,0.026490867,6.2569125e-06,0.002100331,129.19921875,-171.8102,1941.8174,120.280624,693.75525,15.327534,269.31125,21.090452,146.60182,-5.419299,175.03786,24.189468,119.29737,-24.138222,145.6258,18.551985,100.66524,-22.348906,139.48067,1.3031795,115.71824,-20.763931,68.09528,-4.9888506,81.4443,-17.118929,86.4855,-7.886533,62.948082,-15.30893,43.373768,-9.351313,49.52811,-8.913868,42.973824,-8.525088,57.218006,-14.333636,57.13078,-19.933723,48.656773,0.40194762,0.079817355,blues,genres_original/blues/blues.00035.wav
blues.00036,661500,0.23319606,0.0948783,0.19774859,0.004715233,1247.4080160193946,263907.794001393,1907.7056718339709,194512.33993935943,2621.5758143563758,3027188.916214305,0.03690378289473684,0.000348740492695334,-1.2092316e-06,0.036662076,6.0972834e-06,0.0022902612,151.99908088235293,-200.19609,2877.1646,116.34013,484.7833,18.00621,198.75629,25.313564,290.8908,0.29173443,179.55032,24.192476,99.99041,-22.255907,307.06653,11.186425,95.085365,-26.848732,97.18064,-7.6384597,110.71486,-24.889929,123.01922,-12.015525,98.815834,-17.017954,77.6758,-8.120277,84.38275,-11.956443,79.75952,-12.609149,95.73332,-14.181588,94.28152,-8.206693,89.637955,-15.028046,65.5446,-10.327059,94.14112,0.2797359,0.08093425,blues,genres_original/blues/blues.00036.wav
blues.00037,661500,0.2486835,0.09800336,0.069129966,0.0022315094,1188.1011591132929,369798.5089631124,1682.7073903752769,200378.6027259018,2339.3941873367357,2995844.745283278,0.04816032858455882,0.0012731312907603982,4.3853147e-06,0.0051568244,-1.4157716e-06,0.0007921407,123.046875,-328.68088,7459.561,102.71113,632.9106,19.895552,703.31244,26.732681,170.31245,7.151481,252.99715,22.704802,248.58789,-6.9743266,208.5367,12.781994,155.0268,-10.7257805,158.75774,-0.4336611,83.67448,-12.373165,110.02354,-8.907053,111.03313,-9.2401085,126.25168,-9.106373,133.56136,-9.001113,188.60086,-7.6363454,194.0475,-7.1891537,158.22775,-9.366816,176.35072,-4.469685,142.50017,-3.6831248,175.98248,0.31971046,0.08371254,blues,genres_original/blues/blues.00037.wav
blues.00038,661500,0.2658965,0.09706076,0.1680856,0.0039245277,1513.5200525685516,551798.3427999686,2140.702823776187,222496.69554821454,3449.8458059210525,4232430.89953958,0.044378038530379256,0.0020159003673263748,2.814224e-06,0.027424533,1.5242038e-05,0.0013530802,86.1328125,-192.69382,3219.3193,111.18816,760.0547,21.37331,298.1621,26.392143,250.50179,-0.6483752,190.51309,23.48088,170.50955,-25.470795,120.37975,16.924429,142.12851,-16.979984,190.65277,5.79015,97.50861,-25.725246,85.88091,-5.045352,73.278404,-17.632244,81.16733,-7.9208665,57.756798,-15.150279,95.64478,-12.345927,66.26422,-17.235107,71.788506,-7.7819333,67.18777,-13.042012,75.88378,-17.948874,59.059402,0.31424302,0.08569338,blues,genres_original/blues/blues.00038.wav
blues.00039,661500,0.25535825,0.09715161,0.08583747,0.0026307635,1151.378029921571,515028.4044093586,1709.3165900923677,330344.45964965946,2312.5276831281444,3922928.103912465,0.03533878857875387,0.0009463243875264594,5.7368233e-08,0.009103836,-3.6200072e-06,0.00030590885,117.45383522727273,-301.70715,5068.0493,111.53472,594.15186,21.896408,301.87964,16.14818,242.20598,8.19624,284.12097,22.085075,138.37794,-8.614954,280.9182,1.4815573,121.00169,-17.084373,113.2061,-8.345809,113.5668,-17.013063,106.542015,-10.57562,89.26788,-15.689096,78.37573,-12.605565,82.66793,-12.253903,91.07039,-14.553244,145.10483,-10.10251,142.69601,-5.7855344,78.78188,-7.775144,88.78663,-7.1861954,137.52397,0.24680027,0.082001425,blues,genres_original/blues/blues.00039.wav
blues.00040,661500,0.39779356,0.08048081,0.13483502,0.000778858,2272.5176192636222,202481.80371363842,2356.8453843678926,50258.63442339002,5108.277444278493,581763.9194934015,0.09765700585332818,0.0013829270377808726,-0.0023890065,0.008112273,-0.0042741015,0.004326413,172.265625,-110.284325,1287.239,90.705605,230.03957,-2.5283113,227.60165,74.052734,114.1207,-11.746768,113.4523,39.214577,66.11797,-13.1743,86.384834,20.531588,50.403507,-17.167608,47.026897,12.827254,93.40308,-21.434446,41.115295,5.952132,49.105373,-8.032604,47.12441,4.243276,46.223576,-16.482641,33.935272,6.545287,35.441254,-5.693636,39.59586,-3.6378522,36.28623,-4.857603,48.269306,1.8532672,46.03876,0.59749687,0.04264075,blues,genres_original/blues/blues.00040.wav
blues.00041,661500,0.38709408,0.08544106,0.12912002,0.0008732193,2390.7715766040606,306667.82136619644,2463.374815737767,80147.55064411381,5403.758990875339,954300.5830121941,0.10228887504837461,0.001595845311392495,-0.0025199216,0.008558905,-0.0042828913,0.004035152,129.19921875,-107.18975,1419.5776,88.47057,379.11514,-4.177788,324.43527,55.48549,129.51045,-8.01038,106.996544,38.416542,70.53996,-6.402575,89.45127,28.576523,85.75231,-19.820787,54.84159,13.252739,124.81677,-19.239794,68.72075,12.076225,52.414013,-4.583088,56.83792,3.789716,47.42635,-16.9937,40.59479,11.624961,39.34021,-7.362244,43.54835,-3.657815,64.73044,-7.1791234,56.363075,1.9747294,46.426067,0.47785422,0.05494138,blues,genres_original/blues/blues.00041.wav
blues.00042,661500,0.37768537,0.0924794,0.11095126,0.0005276601,2302.0756478879343,204961.9778949549,2367.7204426147664,47275.65987066962,5188.535292303599,562439.341325269,0.09786448759191177,0.0018251761590559567,-0.003131716,0.008448268,-0.0036967774,0.0019656997,89.10290948275862,-159.56772,2440.647,69.78482,240.24889,-4.39188,515.4823,76.851135,111.58428,3.9159086,118.92934,45.167534,41.01623,-4.867353,58.172153,32.200516,45.098507,-9.796341,68.40437,7.812512,67.00046,-21.826967,72.39408,9.68244,40.613186,-2.5915892,79.54607,3.3045378,78.97772,-14.970442,67.13793,10.232262,81.96002,-4.08953,67.36261,-5.8507586,96.02575,-2.470001,164.27568,6.6611314,109.1365,0.3772296,0.07172991,blues,genres_original/blues/blues.00042.wav
blues.00043,661500,0.39904937,0.08515018,0.12724723,0.00131309,2155.6312958781195,188191.45898524445,2372.2914028592495,60254.93272945631,5011.978026587896,938817.6491480147,0.08716538373161764,0.0012250822617520922,-0.0024953359,0.007340504,-0.003988722,0.0046803216,129.19921875,-109.194984,2207.0964,100.62705,230.71619,-8.620549,383.04086,47.36422,83.04543,-6.559237,89.76001,39.620792,92.42931,-8.523994,91.04487,29.564737,40.96413,-16.583515,58.576397,13.170685,113.589516,-24.20932,41.236343,6.5919027,62.99633,-8.641899,43.376667,4.917566,38.85542,-15.442783,38.68355,1.5376118,38.555782,-6.739273,44.708473,1.4151819,75.922295,-3.9658139,40.507473,3.2878773,68.18454,0.5132558,0.053874176,blues,genres_original/blues/blues.00043.wav
blues.00044,661500,0.39016002,0.086285725,0.136178,0.00046661258,2279.265543032408,170943.7047951271,2375.0847954510327,53001.032307542075,5198.476898854731,570163.0425694349,0.09257049088138544,0.0009004298017083246,-0.0021695662,0.010282174,-0.0046584597,0.003141634,135.99917763157896,-109.53234,826.48016,86.9265,227.93997,-8.624988,278.40164,64.4895,82.321434,-6.306033,55.121075,43.64582,38.84475,-8.293101,51.65436,28.546427,54.91273,-14.08159,77.67285,8.136634,85.49683,-21.490425,69.5659,11.086615,95.068825,-5.0944667,91.481415,3.9787703,68.86569,-12.864777,52.809822,12.342426,61.300636,0.020586587,73.273544,-0.73923945,56.313297,-5.13045,96.00797,3.3071303,92.61493,0.5126485,0.052099906,blues,genres_original/blues/blues.00044.wav
blues.00045,661500,0.4297208,0.090014316,0.14830446,0.0007087622,1739.0461604116053,144992.5443755814,2290.4006079788996,65425.45146138452,4551.180812965606,820305.3257412933,0.048051863631965945,0.0002663457698385263,-0.0020898057,0.013830976,-0.0048615243,0.0023380918,129.19921875,-163.24313,670.5046,89.78488,207.69916,12.977459,135.02101,80.69248,43.340572,3.6667745,32.881306,39.74513,38.831142,-5.4003787,43.949524,26.49867,31.576735,-13.163736,37.966293,2.7070131,35.917175,-20.552906,38.922806,6.0071893,37.75104,-2.9081323,50.265835,-0.43483505,31.98989,-17.545372,38.859394,4.154168,31.966549,-5.9900985,36.066463,-7.8620358,31.966473,-8.565295,31.82498,1.8571713,42.8298,0.53624886,0.05157619,blues,genres_original/blues/blues.00045.wav
blues.00046,661500,0.38791004,0.09514499,0.1025371,0.0009463039,1912.443629773089,331562.60797670705,2361.3904727614045,92588.11445374267,4776.687782689145,1288865.0213830757,0.05842595056114551,0.0009068681392796371,-0.0031593756,0.00561755,-0.0034523264,0.0025901943,123.046875,-182.66501,2270.0974,90.68653,451.44525,14.118146,267.36548,67.55459,173.59651,2.6876104,117.54144,38.431614,65.817604,-8.420627,147.13535,24.123554,72.2402,-13.787512,59.854103,4.8449693,58.76247,-16.676622,44.45444,5.823079,42.45628,-5.1492887,49.56523,0.19378847,35.946175,-14.486603,40.21125,6.864802,30.505848,-4.4448314,40.16001,-2.9868774,26.175194,-4.8211694,35.686207,5.399324,47.05596,0.45527604,0.06612554,blues,genres_original/blues/blues.00046.wav
blues.00047,661500,0.33643755,0.08614095,0.11219596,0.00052836334,2013.3644495068743,162615.20279879056,2310.256346927856,44027.503986517,4849.570675309597,580729.7645696704,0.07534497145897832,0.0008400624428347161,-0.0037515697,0.008904792,-0.0030198074,0.001533653,151.99908088235293,-149.97588,1105.4323,93.640755,194.33977,6.336243,172.50551,71.51115,97.46407,-8.113177,96.58956,36.21202,38.986275,-9.784972,51.22909,17.641598,66.06122,-21.119005,55.37277,-0.12590306,64.48191,-22.20099,40.76576,5.435663,35.060246,-7.4677796,42.093285,-4.3329644,40.6552,-12.409764,31.2795,9.624794,46.479176,-5.02424,38.232967,-3.7063131,45.877285,2.3359404,53.601707,4.1622434,43.575695,0.3505397,0.06938386,blues,genres_original/blues/blues.00047.wav
blues.00048,661500,0.37941048,0.08355745,0.12392563,0.00091933145,2148.749819335174,166089.15574876973,2204.3524129166544,80007.50401314365,4673.621739248742,820570.9153765374,0.09881232766544118,0.001307991703901324,-0.0028234646,0.007545198,-0.0038703885,0.0038990683,123.046875,-106.34815,1514.8802,102.64147,266.90253,-20.172258,370.83093,59.37521,123.923325,-9.967279,130.11966,33.70612,59.622177,-14.182176,117.84739,23.516735,93.70679,-13.329085,62.068233,16.026072,78.58253,-18.923176,61.97095,7.8317666,68.95921,-7.8003836,50.65413,4.0504375,53.79831,-11.348732,37.25484,2.0717623,46.984314,-5.7422748,32.199123,0.46529797,65.785614,-1.9167938,65.27803,-3.1317525,46.614296,0.4772472,0.05728517,blues,genres_original/blues/blues.00048.wav
blues.00049,661500,0.27759212,0.09070714,0.08856345,0.00045738966,1318.6237037811225,412303.2771186797,1904.407867651936,170355.94710239948,3046.8565760751258,3069997.562385575,0.03997292533378483,0.0007603344342360978,-0.0042155576,0.006366899,-0.0021682149,0.0006245199,123.046875,-255.97383,3166.1113,110.82752,668.1158,21.460573,352.05252,67.588135,204.14539,4.2883115,197.4789,43.11846,82.391426,-4.508348,74.36692,10.442597,75.72056,-8.718592,102.62,1.6548898,80.30957,-20.58779,69.3501,-2.430674,60.125786,-7.144061,66.06447,-11.172762,59.48785,-12.612459,42.90923,2.7417226,50.888474,-8.942421,59.66991,-7.946157,59.197563,-2.3538344,70.38065,-0.71479535,82.67994,0.32294768,0.07914345,blues,genres_original/blues/blues.00049.wav
blues.00050,661500,0.40090895,0.089652844,0.18233933,0.003974695,1945.6207939267476,147369.551226658,2082.1764771287803,73369.00667704141,4175.766416378435,806804.3817962866,0.08580598152089783,0.001220013753226274,-1.3779434e-06,0.014099954,-4.109015e-05,0.0122558875,135.99917763157896,-83.00168,2508.6072,107.06744,314.40848,-25.32368,340.75513,57.122074,204.33904,0.08129864,138.0976,34.708904,73.0377,-11.047215,101.76057,20.53328,52.152657,-11.220151,60.900032,14.839782,59.191055,-10.229966,43.782063,12.542858,50.45211,-9.772627,45.126247,2.560521,45.16535,-6.298749,46.59269,3.0084887,33.836433,-8.717001,38.78724,-0.32524619,56.951794,-2.9847343,42.425682,0.7146168,55.56815,0.60742897,0.043284316,blues,genres_original/blues/blues.00050.wav
blues.00051,661500,0.39371133,0.085232995,0.19665055,0.0017080453,1977.1089040094187,137275.28020216752,1927.4390139416107,73861.01709173073,3942.8761579672987,695905.0466671118,0.1066270952254257,0.0009458024302537551,-3.767937e-06,0.018113341,-4.5722438e-05,0.009182535,99.38401442307692,-55.59663,1013.14075,114.95122,318.58228,-37.06935,205.14397,64.90438,68.89317,-7.164943,93.67144,15.254703,115.03964,-16.23533,97.75569,18.643576,77.92227,-9.752286,68.48681,21.46539,73.37888,-5.6520977,72.016594,12.78424,99.31604,-16.537031,55.868965,3.797079,54.185383,-7.8952417,57.786823,8.47764,56.325813,-4.0678988,47.108765,3.2060173,50.18481,-5.1801424,54.70299,-1.2800465,58.00406,0.57562816,0.046577714,blues,genres_original/blues/blues.00051.wav
blues.00052,661500,0.3390607,0.09552819,0.098878264,0.002997978,1443.2688618053005,448746.10228520044,1670.2395750483765,189228.91623325608,3069.306440323868,2083437.980269958,0.06719384916795666,0.0030856698108435387,-2.9066964e-06,0.00655556,-3.7113114e-05,0.0035273002,151.99908088235293,-225.30031,7869.2607,117.64152,671.84784,-14.544607,816.1761,64.80238,174.41328,12.931657,314.7579,19.029236,251.54605,10.688534,196.80531,9.883124,112.85437,-2.382837,101.673134,11.688009,65.74269,1.5453439,62.2606,3.0493674,59.37432,-7.628483,54.68403,-8.961092,87.33536,-4.3512707,51.251404,-0.06528471,48.191746,-2.5532408,46.665848,-3.436927,91.44592,-3.8674521,94.54072,1.3170228,82.43549,0.378792,0.0705708,blues,genres_original/blues/blues.00052.wav
blues.00053,661500,0.4124909,0.08584805,0.16826628,0.0036770464,2171.1586190945404,169984.36425378983,1954.1375650548994,84900.66197010121,4237.0993788397345,746349.4807013071,0.13280229598006965,0.002349041644220107,-5.749192e-06,0.012286506,-4.5519268e-05,0.009746708,103.359375,-76.75777,2906.8188,105.77048,432.54132,-43.208836,390.82608,60.950108,407.64212,-8.791272,203.8762,21.246782,121.12484,-12.877674,165.4897,18.621216,148.77788,-11.3991165,57.034916,14.550057,78.525154,-6.057421,68.963036,12.74034,64.478935,-9.374367,54.85944,1.3606244,64.23223,-3.6204464,57.118675,7.0045776,44.661976,-4.0630016,60.58045,-0.2688595,52.608963,-3.7049413,54.571297,-0.49661157,56.84692,0.5903221,0.04781751,blues,genres_original/blues/blues.00053.wav
blues.00054,661500,0.45287555,0.07943639,0.20081738,0.003568349,2030.3725287964605,220951.550778027,1987.0908589175308,73979.98023008328,4062.6921001233554,847915.4196785846,0.10338599615421827,0.0019154485793310197,1.5638651e-06,0.01667136,-4.3448526e-05,0.01235268,89.10290948275862,-58.0011,1746.4429,109.01412,452.53928,-36.218388,304.32922,64.04036,150.64774,1.4301568,179.71602,26.315119,87.464745,-17.482681,150.72116,20.431017,60.363632,-9.543072,58.43697,18.177134,63.372086,-6.057144,61.425987,13.878274,63.67722,-11.297565,42.7113,4.668999,59.193584,-6.410602,37.91059,3.2177243,42.393555,-8.079231,33.449116,-1.7114851,43.290512,-5.424766,35.178703,-2.5814133,38.43863,0.58175784,0.047087833,blues,genres_original/blues/blues.00054.wav
blues.00055,661500,0.4328375,0.08770637,0.15775262,0.004299591,2032.1200141615245,191062.76565371713,1976.2784101797834,79134.32926329627,4023.509003724845,772719.8726868154,0.11316673822078173,0.0025275336589611124,-2.4451574e-06,0.009947253,-1.4781391e-05,0.010516612,135.99917763157896,-98.69757,3334.2988,104.80117,339.91693,-35.10867,349.29282,60.695045,284.70898,-2.839327,155.06422,22.231003,125.8831,-7.8374567,108.238235,19.03072,104.45468,-11.578803,51.36731,17.021759,105.1421,-5.387352,57.83573,12.199111,67.97628,-9.960819,58.17575,0.35878804,55.40564,-4.2613454,43.390446,6.1379223,44.31632,-4.8302402,56.966537,1.4995236,43.514015,-1.4942467,69.95037,3.5056384,40.353,0.62526506,0.040613063,blues,genres_original/blues/blues.00055.wav
blues.00056,661500,0.39237878,0.09008274,0.13766219,0.0032616032,1810.9603368829592,347212.1841138464,2052.0430152756703,119815.11225129734,3927.2429191660217,1516177.2714892754,0.07547951335139319,0.0016985637675508208,-1.2944092e-07,0.012994229,-2.8470962e-05,0.0050948723,161.4990234375,-145.42917,4627.495,102.859566,531.2837,-12.5421295,354.31436,56.96205,279.06424,2.2472627,260.6951,26.607046,190.63008,-4.2670345,191.07729,17.337631,108.22286,-7.9970355,80.360695,15.232127,82.486374,-6.937478,48.20806,7.4603844,104.10784,-10.468326,49.808315,-2.3522398,92.45436,-6.785084,78.50367,2.668579,46.58494,-4.7798715,73.11384,-0.94475657,62.92624,0.030942792,91.11037,-2.0021632,53.294167,0.40951785,0.07245947,blues,genres_original/blues/blues.00056.wav
blues.00057,661500,0.42432162,0.085166916,0.17587894,0.0035683278,1886.705706255258,253503.69070825202,1913.2319286636473,123531.14281744868,3828.0685188600523,1247939.706254691,0.08992387045278638,0.0015358982465625717,1.7270228e-06,0.014277783,-6.9170404e-05,0.010411804,92.28515625,-92.76854,3132.907,115.340775,522.3376,-35.060043,408.79654,57.853596,330.87964,1.8453194,301.817,26.61206,152.6548,-14.544862,149.01671,22.132044,110.00368,-8.207086,72.06664,11.007707,103.77156,-5.6440945,79.76719,7.2728615,70.30423,-10.202147,56.63177,1.3271272,67.30396,-4.106722,69.219986,0.97495973,48.09877,-6.5505667,35.721333,-0.6835875,46.252224,-2.1250021,47.537666,-1.5218054,50.07593,0.53388643,0.051815107,blues,genres_original/blues/blues.00057.wav
blues.00058,661500,0.35666835,0.087606974,0.16195586,0.0047912057,2068.3276532886216,283590.8404081427,2033.7527183133282,116402.86064618826,4231.51607926785,1131822.1277753809,0.10437162889415634,0.0019301552960038738,-3.007173e-06,0.01377972,-3.028726e-05,0.009373036,107.666015625,-95.45586,3218.373,105.22937,613.4248,-26.962673,376.3512,60.836983,116.80304,-4.847295,152.56721,21.54521,167.94406,-13.523774,118.80367,12.135234,103.389244,-20.232872,90.41483,12.151344,85.880264,-5.229753,73.205734,10.264026,62.068638,-9.45371,66.37726,3.8617477,67.29049,-10.19307,59.293575,3.5859,53.060238,-3.0982797,48.3466,0.2006809,58.016277,0.8410299,66.185646,-3.4205225,60.75026,0.5715695,0.052171133,blues,genres_original/blues/blues.00058.wav
blues.00059,661500,0.40606847,0.085007206,0.16994148,0.0042562163,2235.9219734301396,239324.39884433875,2100.036805579494,50587.74847115288,4390.048453977603,723890.7917558117,0.14228825524864552,0.004212239886207968,6.117552e-06,0.011847033,-4.718437e-05,0.011171669,107.666015625,-86.25098,2579.033,91.9421,321.3634,-23.4035,238.68327,68.2495,143.20505,-3.8901277,228.31526,22.74218,164.28769,-9.895618,125.65189,16.891766,70.17402,-11.393833,59.97482,18.429016,73.597786,-7.011849,41.374477,10.766728,55.34778,-11.93729,58.572212,1.0025737,42.894695,-5.922303,53.425606,5.314186,40.28721,-6.139845,47.921036,1.9491451,57.475315,-5.0979905,53.944546,-0.6654878,39.787956,0.6015422,0.04777613,blues,genres_original/blues/blues.00059.wav
